seed,tip_id,branch_id,x,y,theta,generation,active
1000,0,0,21.653370499823517,74.65218605889498,-0.4413971193518009,0,False
1000,1,1,31.54536443343932,65.66170198050764,-1.5601856866840023,1,False
1000,2,2,32.12088256495834,44.010887346874945,-1.7611120220514327,2,False
1000,3,3,33.23177617958214,39.32310003604202,-1.6318040401728677,3,False
1000,4,4,63.159989479043105,8.84166038226848,-0.7178161345656051,4,False
1000,5,5,68.2229957337716,10.086322984717468,0.5504109972212263,5,False
1000,6,6,72.76810681926959,7.444830567414804,-0.6200321465342751,6,False
1000,7,7,73.97679516279537,-0.31515358004717575,-1.2726198972074294,7,False
1000,8,8,75.08659949243254,-0.76847434334405,-1.2912317361197783,8,False
